,words,tf,idf,tfidf
4075,fashions,5.0,5.471169627566547,27.355848137832734
4076,fashionshow,17.0,7.47423819046181,127.06204923785076
4077,fashionstories,10.0,8.00486644152398,80.0486644152398
4078,fashionstyle,97.0,5.743103343050189,557.0810242758683
4079,fashiontips,5.0,8.698013622083925,43.49006811041963
4080,fashiontrends,5.0,8.698013622083925,43.49006811041963
4081,fashionvibes,4.0,8.921157173398134,35.684628693592536
4082,fashionweek,35.0,6.752103473028612,236.3236215560014
4083,fashionwoman,5.0,8.698013622083925,43.49006811041963
4084,fashionworld,14.0,7.12939770417008,99.81156785838111
4085,fasoulis,5.0,7.534862812278244,37.67431406139122
4086,fast,13.0,5.712331684383435,74.26031189698466
4087,fasted,3.0,9.208839245849916,27.626517737549747
4088,faster,6.0,8.51569206528997,51.094152391739826
4089,fat,9.0,6.2131069722959245,55.91796275066332
4090,fatalframes,8.0,8.51569206528997,68.12553652231976
4091,fate,8.0,8.110226957181807,64.88181565745445
4092,fateseries,3.0,9.208839245849916,27.626517737549747
4093,father,16.0,7.262929096794602,116.20686554871364
4094,fatheranddaughter,3.0,9.208839245849916,27.626517737549747
4095,fatherandson,5.0,8.698013622083925,43.49006811041963
4096,fauna,4.0,9.61430435395808,38.45721741583232
4097,fav,131.0,4.432520803665995,580.6602252802454
4098,fave,11.0,7.668394204902767,84.35233625393043
4099,faves,3.0,9.208839245849916,27.626517737549747
4100,favorite,104.0,5.394796648781973,561.0588514733253
4101,favoriteplace,6.0,8.51569206528997,51.094152391739826
4102,favorites,9.0,7.011614668513696,63.10453201662326
4103,favoritesong,18.0,7.41707977662186,133.50743597919347
4104,favourite,42.0,6.073345029920766,255.0804912566722
4105,faysbeautytips,3.0,9.61430435395808,28.84291306187424
4106,faysbook,49.0,6.229914090612306,305.265790440003
4107,faysbookgr,44.0,6.546251418824463,288.0350624282764
4108,fayskorda,20.0,7.3117192609640345,146.23438521928068
4109,fayslook,6.0,8.51569206528997,51.094152391739826
4110,faz,3.0,7.41707977662186,22.25123932986558
4111,faze,5.0,7.599401333415815,37.99700666707908
4112,fazeadapt,5.0,8.698013622083925,43.49006811041963
4113,fazeapex,5.0,8.698013622083925,43.49006811041963
4114,fazemos,7.0,8.361541385462711,58.530789698238976
4115,fazer,3.0,8.228009992838189,24.684029978514566
4116,fazerain,5.0,8.698013622083925,43.49006811041963
4117,fb,80.0,5.1144946836278145,409.15957469022516
4118,fbbasketbol,28.0,7.049354996496543,197.3819399019032
4119,fbf,5.0,8.921157173398134,44.60578586699067
4120,fblogger,23.0,7.21640908115971,165.97740886667333
4121,fbozcivit,9.0,8.110226957181807,72.99204261463626
4122,fbyme,14.0,7.668394204902767,107.35751886863873
4123,fc,24.0,6.087943829341919,146.11065190420607
4124,fck,3.0,9.208839245849916,27.626517737549747
4125,fdic,4.0,8.921157173398134,35.684628693592536
4126,fear,16.0,7.3117192609640345,116.98750817542455
4127,fears,3.0,9.208839245849916,27.626517737549747
4128,feat,18.0,5.029336875287508,90.52806375517514
4129,feather,11.0,7.599401333415815,83.59341466757397
4130,feathers,6.0,8.698013622083925,52.18808173250355
4131,feature,18.0,5.27701361312559,94.98624503626061
4132,featured,123.0,5.511660988921284,677.934301637318
4133,featuredyou,4.0,8.921157173398134,35.684628693592536
4134,features,3.0,9.208839245849916,27.626517737549747
4135,featuring,17.0,7.47423819046181,127.06204923785076
4136,feed,5.0,6.618572080404089,33.09286040202045
4137,feedfeed,14.0,7.668394204902767,107.35751886863873
4138,feedmefashion,3.0,9.208839245849916,27.626517737549747
4139,feel,103.0,4.806193323973298,495.03791236924974
4140,feelcute,3.0,9.208839245849916,27.626517737549747
4141,feelgood,6.0,8.51569206528997,51.094152391739826
4142,feelgreece,3.0,9.208839245849916,27.626517737549747
4143,feeling,52.0,5.712331684383435,297.04124758793864
4144,feelingblessed,13.0,7.742502177056489,100.65252830173435
4145,feelingood,4.0,8.921157173398134,35.684628693592536
4146,feelings,33.0,6.810943973051545,224.76115111070098
4147,feels,27.0,6.90625415285587,186.46886212710848
4148,feelslikehome,3.0,9.208839245849916,27.626517737549747
4149,feet,40.0,5.238547332297793,209.54189329191172
4150,fegaraki,5.0,8.698013622083925,43.49006811041963
4151,felices,4.0,8.921157173398134,35.684628693592536
4152,feliciabeautylashes,17.0,7.534862812278244,128.09266780873014
4153,felicidades,3.0,9.208839245849916,27.626517737549747
4154,feliz,13.0,7.822544884730025,101.69308350149032
4155,fell,3.0,7.909556261719655,23.728668785158966
4156,fellow,8.0,8.228009992838189,65.82407994270551
4157,felt,11.0,8.00486644152398,88.05353085676379
4158,female,40.0,6.337159620965903,253.48638483863613
4159,femalemodel,5.0,8.698013622083925,43.49006811041963
4160,femalemotivation,8.0,8.228009992838189,65.82407994270551
4161,feminine,3.0,8.228009992838189,24.684029978514566
4162,femininechic,5.0,8.698013622083925,43.49006811041963
4163,femmechef,13.0,7.742502177056489,100.65252830173435
4164,femmefatale,3.0,8.00486644152398,24.01459932457194
4165,femmefataleflorina,7.0,8.361541385462711,58.530789698238976
4166,fendi,8.0,8.698013622083925,69.5841089766714
4167,fenerbahceeuroleague,5.0,8.698013622083925,43.49006811041963
4168,feriado,6.0,8.51569206528997,51.094152391739826
4169,ferrari,5.0,8.921157173398134,44.60578586699067
4170,ferry,3.0,9.208839245849916,27.626517737549747
4171,fertig,4.0,9.208839245849916,36.83535698339966
4172,festival,55.0,5.818815164785885,320.0348340632237
4173,festivaldecannes,4.0,8.921157173398134,35.684628693592536
4174,festivalhair,5.0,8.698013622083925,43.49006811041963
4175,festivallook,5.0,8.698013622083925,43.49006811041963
4176,festivalseason,10.0,8.00486644152398,80.0486644152398
4177,feta,7.0,8.51569206528997,59.609844457029794
4178,fete,3.0,9.208839245849916,27.626517737549747
4179,fethiye,4.0,9.61430435395808,38.45721741583232
4180,fetish,3.0,6.618572080404089,19.855716241212267
4181,fever,12.0,7.822544884730025,93.8705386167603
4182,fewer,3.0,9.208839245849916,27.626517737549747
4183,ff,7.0,3.0988511965578263,21.691958375904782
4184,ffassion,9.0,8.110226957181807,72.99204261463626
4185,field,9.0,6.356207815936598,57.20587034342938
4186,fields,6.0,8.110226957181807,48.661361743090836
4187,fiercesociety,16.0,7.534862812278244,120.5578049964519
4188,figaro,7.0,7.822544884730025,54.75781419311018
4189,fight,33.0,5.131301801944196,169.33295946415848
4190,fighter,5.0,5.634622700056119,28.173113500280596
4191,fighting,8.0,8.228009992838189,65.82407994270551
4192,figure,3.0,9.208839245849916,27.626517737549747
4193,fiji,3.0,9.208839245849916,27.626517737549747
4194,filathlitikos_kallitheas,3.0,9.208839245849916,27.626517737549747
4195,fili,3.0,5.8531042382645175,17.559312714793553
4196,filimegalo,5.0,8.698013622083925,43.49006811041963
4197,filipinas,3.0,10.307451534518025,30.922354603554076
4198,fill,5.0,7.47423819046181,37.37119095230905
4199,filled,11.0,8.110226957181807,89.21249652899988
4200,filling,3.0,9.208839245849916,27.626517737549747
4201,film,59.0,5.80764186418776,342.65086998707784
4202,filming,39.0,6.669865374791639,260.12474961687394
4203,filmmarket,3.0,9.208839245849916,27.626517737549747
4204,filmnoir,3.0,9.208839245849916,27.626517737549747
4205,films,10.0,8.00486644152398,80.0486644152398
4206,filo,3.0,8.228009992838189,24.684029978514566
4207,filter,15.0,5.226047169533563,78.39070754300344
4208,filtered,3.0,9.208839245849916,27.626517737549747
4209,filters,6.0,8.228009992838189,49.36805995702913
4210,fim,3.0,8.51569206528997,25.547076195869913
4211,fin,9.0,3.97951475078883,35.81563275709947
4212,fina,15.0,5.257595527268489,78.86393290902733
4213,final,75.0,5.380197849360821,403.5148387020615
4214,finale,20.0,7.21640908115971,144.32818162319418
4215,finally,38.0,6.669865374791639,253.4548842420823
4216,finals,10.0,8.110226957181807,81.10226957181807
4217,find,121.0,5.31023926075391,642.5389505512231
4218,findbalance,3.0,9.208839245849916,27.626517737549747
4219,finde,3.0,9.208839245849916,27.626517737549747
4220,finding,6.0,8.00486644152398,48.02919864914388
4221,findings,4.0,8.921157173398134,35.684628693592536
4222,findsilia,3.0,9.208839245849916,27.626517737549747
4223,findtheone,4.0,8.921157173398134,35.684628693592536
4224,findyourstrong,3.0,9.208839245849916,27.626517737549747
4225,fine,14.0,6.696533621873801,93.75147070623322
4226,finer,18.0,7.262929096794602,130.73272374230285
4227,finerwomanhood,14.0,7.668394204902767,107.35751886863873
4228,finerwomen,15.0,7.599401333415815,113.99102000123723
4229,finest,3.0,9.208839245849916,27.626517737549747
4230,finger,5.0,8.228009992838189,41.14004996419094
4231,fingers,3.0,9.208839245849916,27.626517737549747
4232,finingar,3.0,9.208839245849916,27.626517737549747
4233,finish,27.0,6.415631236407399,173.22204338299977
4234,finished,16.0,7.534862812278244,120.5578049964519
4235,finisher,7.0,8.361541385462711,58.530789698238976
4236,finishline,7.0,7.599401333415815,53.19580933391071
4237,finland,5.0,8.921157173398134,44.60578586699067
4238,fint,6.0,8.698013622083925,52.18808173250355
4239,fiona,16.0,7.3117192609640345,116.98750817542455
4240,fiona_georgiadi,4.0,8.921157173398134,35.684628693592536
4241,fira,4.0,8.51569206528997,34.06276826115988
4242,firatozmuss,4.0,9.208839245849916,36.83535698339966
4243,fire,30.0,4.712740154916186,141.38220464748557
4244,fireandoxygen,13.0,7.742502177056489,100.65252830173435
4245,firearm,3.0,4.984441555379617,14.953324666138851
4246,firearmlove,131.0,5.432254211316874,711.6253016825104
4247,firearms,239.0,4.994245555476238,1193.6246877588208
4248,fired,7.0,8.921157173398134,62.44810021378694
4249,firemeetgazoline,13.0,7.742502177056489,100.65252830173435
4250,firemgasoline,10.0,8.00486644152398,80.0486644152398
4251,firempotography,21.0,7.262929096794602,152.52151103268665
4252,firenze,6.0,8.51569206528997,51.094152391739826
4253,firing,7.0,7.822544884730025,54.75781419311018
4254,first,183.0,4.774062045790505,873.6533543796625
4255,firstday,5.0,8.698013622083925,43.49006811041963
4256,firstmay,6.0,8.51569206528997,51.094152391739826
4257,firstofmay,8.0,8.228009992838189,65.82407994270551
4258,firstswim,3.0,9.208839245849916,27.626517737549747
4259,fish,19.0,6.546251418824463,124.3787769576648
4260,fisherman,3.0,9.61430435395808,28.84291306187424
4261,fishing,9.0,8.228009992838189,74.0520899355437
4262,fit,63.0,3.290841850623806,207.3230365892998
4263,fitazfk,26.0,7.822544884730025,203.38616700298064
4264,fitazfkarmy,5.0,8.698013622083925,43.49006811041963
4265,fitbody,7.0,8.361541385462711,58.530789698238976
4266,fitfam,17.0,7.47423819046181,127.06204923785076
4267,fitgirl,26.0,6.618572080404089,172.08287409050632
4268,fitgirls,12.0,7.12939770417008,85.55277245004095
4269,fitgirls_inspire,8.0,8.228009992838189,65.82407994270551
4270,fitinspo,3.0,9.208839245849916,27.626517737549747
4271,fitlab,9.0,8.361541385462711,75.2538724691644
4272,fitlabbyelenipetroulaki,5.0,8.698013622083925,43.49006811041963
4273,fitlabservices,8.0,8.361541385462711,66.89233108370169
4274,fitlife,3.0,9.208839245849916,27.626517737549747
4275,fitmama,10.0,8.00486644152398,80.0486644152398
4276,fitmodel,7.0,8.361541385462711,58.530789698238976
4277,fitmom,17.0,7.47423819046181,127.06204923785076
4278,fitnation,8.0,8.228009992838189,65.82407994270551
4279,fitness,198.0,4.758375449622806,942.1583390253155
4280,fitnessaddict,20.0,7.3117192609640345,146.23438521928068
4281,fitnessbody,3.0,9.208839245849916,27.626517737549747
4282,fitnessfreak,18.0,7.41707977662186,133.50743597919347
4283,fitnessgirl,17.0,7.47423819046181,127.06204923785076
4284,fitnessgoals,6.0,8.51569206528997,51.094152391739826
4285,fitnessjourney,18.0,7.41707977662186,133.50743597919347
4286,fitnesslife,10.0,7.049354996496543,70.49354996496544
4287,fitnesslifestyle,23.0,7.171957318588875,164.95501832754414
4288,fitnessmodel,102.0,5.743103343050189,585.7965409911193
4289,fitnessmodels,8.0,8.228009992838189,65.82407994270551
4290,fitnessmotivation,54.0,6.318467487953751,341.19724434950257
4291,fitnesspageforall,10.0,8.00486644152398,80.0486644152398
4292,fitnessphysique,10.0,8.00486644152398,80.0486644152398
4293,fitnesswomen,17.0,8.110226957181807,137.8738582720907
4294,fitnessworld,3.0,8.698013622083925,26.094040866251774
4295,fitplanet,10.0,8.00486644152398,80.0486644152398
4296,fitspiration,13.0,7.742502177056489,100.65252830173435
4297,fitspo,22.0,7.21640908115971,158.7609997855136
4298,fitting,6.0,8.51569206528997,51.094152391739826
4299,five,5.0,8.698013622083925,43.49006811041963
4300,fix,5.0,7.822544884730025,39.11272442365012
4301,fkirkorov,3.0,9.208839245849916,27.626517737549747
4302,flag,6.0,8.00486644152398,48.02919864914388
4303,flags,5.0,8.698013622083925,43.49006811041963
4304,flamingo,52.0,6.395428529089879,332.56228351267373
4305,flaouna,6.0,10.307451534518025,61.84470920710815
4306,flaounes,5.0,9.61430435395808,48.071521769790394
4307,flash,4.0,5.663060635376652,22.65224254150661
4308,flashback,13.0,7.47423819046181,97.16509647600353
4309,flashbackfriday,4.0,8.921157173398134,35.684628693592536
4310,flashesofdelight,18.0,7.41707977662186,133.50743597919347
4311,flashingdiaries,78.0,6.133064264622388,478.37901264054625
4312,flashingdiariescollection,68.0,6.47881013802893,440.55908938596724
4313,flat,6.0,6.282099843782876,37.692599062697255
4314,flatform,18.0,7.41707977662186,133.50743597919347
4315,flatforms,7.0,8.361541385462711,58.530789698238976
4316,flatlay,21.0,7.262929096794602,152.52151103268665
4317,flavio,8.0,8.228009992838189,65.82407994270551
4318,flavor,13.0,7.668394204902767,99.68912466373597
4319,flavors,3.0,9.208839245849916,27.626517737549747
4320,flawlessdolls,12.0,7.822544884730025,93.8705386167603
4321,fleur,3.0,9.61430435395808,28.84291306187424
4322,flex,6.0,6.9752470243428215,41.85148214605693
4323,flexibility,17.0,7.47423819046181,127.06204923785076
4324,fliegerchronograph,9.0,8.110226957181807,72.99204261463626
4325,fliegerfriday,3.0,9.208839245849916,27.626517737549747
4326,fliegeruhr,9.0,8.110226957181807,72.99204261463626
4327,flight,7.0,8.00486644152398,56.03406509066786
4328,flightography,3.0,9.208839245849916,27.626517737549747
4329,flip,4.0,8.00486644152398,32.01946576609592
4330,flippers,3.0,9.61430435395808,28.84291306187424
4331,flips,5.0,8.698013622083925,43.49006811041963
4332,floating,4.0,8.921157173398134,35.684628693592536
4333,flocafe,5.0,8.921157173398134,44.60578586699067
4334,flock,3.0,9.208839245849916,27.626517737549747
4335,floor,9.0,8.110226957181807,72.99204261463626
4336,flora,10.0,5.580063715805685,55.80063715805685
4337,floral,103.0,5.625320307393806,579.407991661562
4338,floraldress,7.0,8.361541385462711,58.530789698238976
4339,florals,22.0,7.363012555351585,161.98627621773485
4340,floralτιμή,3.0,9.208839245849916,27.626517737549747
4341,florence,16.0,7.599401333415815,121.59042133465304
4342,florianópolis,4.0,9.61430435395808,38.45721741583232
4343,florida,7.0,6.47881013802893,45.351670966202505
4344,floridaaandm,27.0,6.643889888388379,179.38502698648622
4345,floridaaandmuniversity,39.0,6.643889888388379,259.1117056471468
4346,florina,8.0,7.909556261719655,63.27645009375724
4347,florindu,4.0,8.921157173398134,35.684628693592536
4348,flour,4.0,9.208839245849916,36.83535698339966
4349,flow_limassol,4.0,9.208839245849916,36.83535698339966
4350,flower,65.0,4.6690968651842795,303.49129623697814
4351,flowerbox,8.0,8.228009992838189,65.82407994270551
4352,flowergirl,6.0,8.51569206528997,51.094152391739826
4353,flowermagic,10.0,8.00486644152398,80.0486644152398
4354,floweroftheday,12.0,7.822544884730025,93.8705386167603
4355,flowerporn,10.0,8.00486644152398,80.0486644152398
4356,flowerpower,12.0,7.822544884730025,93.8705386167603
4357,flowerprices,3.0,9.208839245849916,27.626517737549747
4358,flowers,229.0,4.882501517036623,1118.0928474013867
4359,flowerseverywhere,6.0,8.51569206528997,51.094152391739826
4360,flowerslovers,13.0,7.742502177056489,100.65252830173435
4361,flowersofinstagram,12.0,7.822544884730025,93.8705386167603
4362,flowerstagram,26.0,7.049354996496543,183.28322990891013
4363,flowerstarz,3.0,9.208839245849916,27.626517737549747
4364,flowerstyles_gf,7.0,8.361541385462711,58.530789698238976
4365,fluffy,8.0,8.228009992838189,65.82407994270551
4366,fly,21.0,6.282099843782876,131.9240967194404
4367,flyfashiondoll,3.0,9.208839245849916,27.626517737549747
4368,flying,10.0,8.00486644152398,80.0486644152398
4369,flöde,10.0,8.110226957181807,81.10226957181807
4370,fm,10.0,5.8766347356747115,58.76634735674712
4371,fn,5.0,6.2131069722959245,31.065534861479623
4372,fnbpao,7.0,8.361541385462711,58.530789698238976
4373,fnl,3.0,9.208839245849916,27.626517737549747
